theta_deg,response_magnitude,response_magnitude_std
69.500000,9.62543115864790272e-02,6.20180087594958700e-05
70.000000,9.62422939018664630e-02,6.37030617576392143e-05
70.500000,9.62397761598280943e-02,5.38305658102994087e-05
71.000000,9.62499967006892054e-02,3.63784249957900148e-05
71.500000,9.62516587086389014e-02,1.30633501138452507e-05
72.000000,9.62330064145911213e-02,2.77976554709591889e-05
72.500000,9.62038132871832208e-02,5.90394385034126258e-05
73.000000,9.62346624615995627e-02,3.75440583834744314e-05
73.500000,9.62276261556980761e-02,3.01884863391769956e-05
74.000000,9.62223269938132508e-02,4.88799258906901445e-05
74.500000,9.62295485739273759e-02,3.05805477395747273e-05
75.000000,9.62290860726055242e-02,4.52627188915924897e-05
75.500000,9.62320679994356498e-02,4.19108037575706286e-05
76.000000,9.62486668277542645e-02,2.06099875303263003e-05
76.500000,9.62267858471854282e-02,4.90502691077035821e-05
77.000000,9.62509149026448824e-02,3.64430528131795667e-05
77.500000,9.62592572563777116e-02,1.89898637919318698e-05
78.000000,9.62751321010354988e-02,2.95684593135817388e-05
78.500000,9.62687837772176341e-02,4.20709465087169528e-05
79.000000,9.62543625281534754e-02,4.64129269464336479e-05
79.500000,9.62842771967675343e-02,4.05199726497917863e-05
80.000000,9.63038562748199517e-02,3.45982450759372830e-05
80.500000,9.63207180063687662e-02,2.78716282915857719e-05
81.000000,9.63329417103961638e-02,2.61646654951429464e-05
81.500000,9.63451755908544677e-02,2.46214673598203391e-05
82.000000,9.63561184547001015e-02,2.64472091875114150e-05
82.500000,9.63686346709338448e-02,2.46018396715430507e-05
83.000000,9.63761990243251626e-02,2.68288406960256269e-05
83.500000,9.63862561141812790e-02,2.88120732658787913e-05
84.000000,9.63912788937544562e-02,3.09861694647868801e-05
84.500000,9.64012965673516076e-02,3.18352502831743085e-05
85.000000,9.64198792895914619e-02,3.23780723794816135e-05
85.500000,9.64370455504612589e-02,3.17303118640918590e-05
86.000000,9.64544506250948619e-02,1.88779812659544838e-05
86.500000,9.64659145803224566e-02,1.25259083380242202e-05
87.000000,9.64747026809555930e-02,1.23915111211134819e-05
87.500000,9.64822307111796867e-02,9.87624726238080411e-06
88.000000,9.64915889287043249e-02,5.29389696747898098e-06
88.500000,9.65052905373282865e-02,3.88305875852357037e-06
89.000000,9.65122323377510249e-02,1.66008934852182958e-06
89.500000,9.65163564498246751e-02,3.52131179547740589e-10
90.000000,9.63677023523476090e-02,1.50561429197733842e-04
90.500000,9.65163564498246751e-02,3.52131181785712375e-10
91.000000,9.65122323377510527e-02,1.66008934849752439e-06
91.500000,9.65052958600254168e-02,3.88536002382469376e-06
92.000000,9.64915460052696433e-02,5.31142128343361046e-06
92.500000,9.64822307111796867e-02,9.87624726238490036e-06
93.000000,9.64747026809556069e-02,1.23915111211198516e-05
93.500000,9.64657975456547356e-02,1.25538802958384851e-05
94.000000,9.64544506250948758e-02,1.88779812659463861e-05
94.500000,9.64365751320283709e-02,3.25314449785518668e-05
95.000000,9.64200744974167967e-02,3.24053536869881771e-05
95.500000,9.64011606910822882e-02,3.16679809927462169e-05
96.000000,9.63912788937544562e-02,3.09861694647779287e-05
96.500000,9.63862561141812790e-02,2.88120732658750474e-05
97.000000,9.63761990243251487e-02,2.68288406960217746e-05
97.500000,9.63686346709338448e-02,2.46018396715486140e-05
98.000000,9.63561184547001015e-02,2.64472091875031818e-05
98.500000,9.63451755908544677e-02,2.46214673598349318e-05
99.000000,9.63329417103961361e-02,2.61646654951312201e-05
99.500000,9.63207180063687385e-02,2.78716282915977727e-05
100.000000,9.63038562748199656e-02,3.45982450759263664e-05
100.500000,9.62842771967675065e-02,4.05199726497988404e-05
101.000000,9.62564106530787306e-02,4.66999561413173741e-05
101.500000,9.62654132796161716e-02,4.79015651156577816e-05
102.000000,9.62751321010354988e-02,2.95684593135933296e-05
102.500000,9.62592572563776977e-02,1.89898637919245514e-05
103.000000,9.62509149026448685e-02,3.64430528131963244e-05
103.500000,9.62267858471853865e-02,4.90502691077095181e-05
104.000000,9.62486668277542645e-02,2.06099875303192191e-05
104.500000,9.62320679994356498e-02,4.19108037575837339e-05
105.000000,9.62290860726055380e-02,4.52627188915844802e-05
105.500000,9.62295485739273759e-02,3.05805477395665280e-05
106.000000,9.62183081948077279e-02,5.57429417482672082e-05
106.500000,9.62276261556980483e-02,3.01884863391650456e-05
107.000000,9.62346624615995627e-02,3.75440583835061104e-05
107.500000,9.62038132871831930e-02,5.90394385034210352e-05
108.000000,9.62330064145911351e-02,2.77976554709488720e-05
108.500000,9.62516587086388875e-02,1.30633501138345425e-05
109.000000,9.62499967006892054e-02,3.63784249958090290e-05
109.500000,9.62397761598280943e-02,5.38305658102810857e-05
110.000000,9.62422939018664492e-02,6.37030617576687588e-05
110.500000,9.62543115864790133e-02,6.20180087595310117e-05
111.000000,9.62751572092561680e-02,4.92133292541528842e-05
111.500000,9.63052662878602916e-02,2.98979480882041718e-05
112.000000,9.63239438332718356e-02,1.46384692934227694e-05
112.500000,9.63203698563980248e-02,3.17214744043657770e-05
113.000000,9.63318419240240253e-02,6.48030739412378670e-05
113.500000,9.63826248246094780e-02,1.67374600197247588e-05
114.000000,9.63840248917314790e-02,5.47833376714461977e-05
114.500000,9.64172812895025266e-02,2.74816676620633890e-05
