frequency_cyc_px,orientation_deg,mag_error,phase_error,snr_or_severity
3.12500000000000000e-02,115.000000,-1.85083639665913902e-02,4.15790150719796969e-04,0.4
6.25000000000000000e-02,115.000000,-2.81089823260117999e-01,-2.25818318329906731e-04,0.4
1.25000000000000000e-01,115.000000,-7.59389513537940819e-01,7.57948348284465112e-05,0.4
2.50000000000000000e-01,115.000000,-1.57002096586291029e+00,-3.14151211311496947e+00,0.4
1.56250000000000000e-02,120.000000,-6.86644298417013466e-04,4.29709924873122873e-04,0.4
3.12500000000000000e-02,120.000000,-1.88161797247536344e-02,2.94768974767656289e-04,0.4
6.25000000000000000e-02,120.000000,-2.83579787896341251e-01,-7.59046957788278576e-04,0.4
1.25000000000000000e-01,120.000000,-7.58860248900067424e-01,1.40360825041430104e-04,0.4
2.50000000000000000e-01,120.000000,-1.57027535158165676e+00,3.14003237784950429e+00,0.4
1.56250000000000000e-02,125.000000,-7.32553875006577981e-04,2.53728929290097938e-04,0.4
3.12500000000000000e-02,125.000000,-1.90992960956701541e-02,5.50313991132256319e-05,0.4
6.25000000000000000e-02,125.000000,-2.85542029108556306e-01,1.13546142654907811e-04,0.4
1.25000000000000000e-01,125.000000,-7.58063386163410180e-01,-9.01236020185436359e-05,0.4
2.50000000000000000e-01,125.000000,-1.56756761265850164e+00,-3.14125678864246094e+00,0.4
1.56250000000000000e-02,130.000000,-7.36199112338811745e-04,-8.09126559907724641e-04,0.4
3.12500000000000000e-02,130.000000,-1.94185213190213313e-02,-4.52823087662146406e-05,0.4
6.25000000000000000e-02,130.000000,-2.86865063606907222e-01,-5.55882960124876035e-04,0.4
1.25000000000000000e-01,130.000000,-7.57115160780778229e-01,-1.21368193101734079e-03,0.4
2.50000000000000000e-01,130.000000,-1.56974711987148496e+00,-3.14074476993432405e+00,0.4
1.56250000000000000e-02,135.000000,-6.82713048307762027e-04,5.25529743321762055e-04,0.4
3.12500000000000000e-02,135.000000,-1.93493094034214441e-02,2.84702585269691610e-04,0.4
6.25000000000000000e-02,135.000000,-2.87326262456014614e-01,6.05780076622153274e-04,0.4
1.25000000000000000e-01,135.000000,-7.56730620418404998e-01,-5.34986566869122271e-06,0.4
2.50000000000000000e-01,135.000000,-1.56902117536467878e+00,-1.83553062503172271e-04,0.4
1.56250000000000000e-02,140.000000,-6.43886582471026037e-04,2.41560635453552663e-04,0.4
3.12500000000000000e-02,140.000000,-1.91833257845779592e-02,5.28515509270466310e-04,0.4
6.25000000000000000e-02,140.000000,-2.86815619082399720e-01,9.46457804648748180e-04,0.4
1.25000000000000000e-01,140.000000,-7.57122998255187252e-01,7.58744849819414924e-04,0.4
2.50000000000000000e-01,140.000000,-1.56974492260050180e+00,-3.13790469489144819e+00,0.4
1.56250000000000000e-02,145.000000,-7.77459273446273746e-04,-5.87037283730218462e-04,0.4
3.12500000000000000e-02,145.000000,-1.89529073480514398e-02,-9.39458327567255225e-04,0.4
6.25000000000000000e-02,145.000000,-2.85476752638130382e-01,-2.48097019559523346e-04,0.4
1.25000000000000000e-01,145.000000,-7.58104679965830530e-01,-1.79625384975068414e-04,0.4
2.50000000000000000e-01,145.000000,-1.56756808544700710e+00,-3.14140501821265250e+00,0.4
1.56250000000000000e-02,150.000000,-7.26922602428417552e-04,1.56203351530326273e-04,0.4
3.12500000000000000e-02,150.000000,-1.86057517146514528e-02,6.42434770812272404e-05,0.4
6.25000000000000000e-02,150.000000,-2.83524998510365056e-01,-1.21523421770852735e-04,0.4
1.25000000000000000e-01,150.000000,-7.58887283334718887e-01,-1.01581353254376339e-03,0.4
2.50000000000000000e-01,150.000000,-1.57027532053878449e+00,-3.13894075618030932e+00,0.4
1.56250000000000000e-02,155.000000,-6.55837282531379628e-04,-9.70659357562020375e-04,0.4
3.12500000000000000e-02,155.000000,-1.84863339820559303e-02,6.46979837008565539e-04,0.4
6.25000000000000000e-02,155.000000,-2.81191519387370636e-01,2.72148022268936529e-05,0.4
1.25000000000000000e-01,155.000000,-7.59357563938464208e-01,4.44164709527683499e-05,0.4
2.50000000000000000e-01,155.000000,-1.57002125553154825e+00,3.14158082213484846e+00,0.4
1.56250000000000000e-02,160.000000,-4.83976170505245884e-04,6.67819270465663806e-04,0.4
3.12500000000000000e-02,160.000000,-1.78416623419669906e-02,-1.63311197863702517e-03,0.4
6.25000000000000000e-02,160.000000,-2.78686398830360504e-01,4.32362543580921965e-04,0.4
1.25000000000000000e-01,160.000000,-7.59936214345343419e-01,-2.72363175123579992e-04,0.4
2.50000000000000000e-01,160.000000,-1.56589380273553669e+00,-3.14111792269447632e+00,0.4
1.56250000000000000e-02,165.000000,-8.69627503125774970e-04,-3.28853885341651164e-04,0.4
3.12500000000000000e-02,165.000000,-1.78082442368975302e-02,-1.26230761844148276e-04,0.4
6.25000000000000000e-02,165.000000,-2.76151338213930675e-01,-2.94475710022279458e-04,0.4
1.25000000000000000e-01,165.000000,-7.60833543760491948e-01,1.41729670067647362e-04,0.4
2.50000000000000000e-01,165.000000,-1.56495031223945680e+00,3.14126020460496846e+00,0.4
1.56250000000000000e-02,170.000000,-7.11033241966252394e-04,-1.70501520206922663e-04,0.4
3.12500000000000000e-02,170.000000,-1.77145278346750312e-02,-9.44818823973569977e-04,0.4
6.25000000000000000e-02,170.000000,-2.74155373906124766e-01,-7.11106481376511113e-04,0.4
1.25000000000000000e-01,170.000000,-7.61890313717907608e-01,-6.90342111327790775e-04,0.4
2.50000000000000000e-01,170.000000,-1.56531672582174397e+00,-3.14120592316699465e+00,0.4
1.56250000000000000e-02,175.000000,-6.37108187548224292e-04,6.47092152812778210e-04,0.4
3.12500000000000000e-02,175.000000,-1.73973653734079692e-02,1.03849360538887936e-03,0.4
6.25000000000000000e-02,175.000000,-2.72730152169170570e-01,-5.61688591695919115e-04,0.4
1.25000000000000000e-01,175.000000,-7.62786228533993360e-01,1.09317771803407737e-03,0.4
2.50000000000000000e-01,175.000000,-1.56397744364687363e+00,-3.14074306686794369e+00,0.4
1.56250000000000000e-02,0.000000,-8.62175274316354101e-04,7.88277197016018505e-04,0.8
3.12500000000000000e-02,0.000000,-1.71288935955559996e-02,1.68971422585606490e-03,0.8
6.25000000000000000e-02,0.000000,-2.72000085268276126e-01,-7.72360762313795135e-04,0.8
1.25000000000000000e-01,0.000000,-7.63033193787359010e-01,3.06813648565107400e-03,0.8
2.50000000000000000e-01,0.000000,-1.56311841754749814e+00,3.14061452294699350e+00,0.8
1.56250000000000000e-02,5.000000,-7.03428508143297271e-04,-1.94351758680877396e-03,0.8
3.12500000000000000e-02,5.000000,-1.76742298908359463e-02,-8.11556626575171691e-04,0.8
6.25000000000000000e-02,5.000000,-2.72167512677328860e-01,-3.75885610181647678e-04,0.8
1.25000000000000000e-01,5.000000,-7.62771626826826310e-01,-2.18312335902481891e-03,0.8
2.50000000000000000e-01,5.000000,-1.56397809773882290e+00,3.13968195341755507e+00,0.8
1.56250000000000000e-02,10.000000,-6.36041107273402351e-04,2.12151337564803200e-03,0.8
3.12500000000000000e-02,10.000000,-1.74427692506525234e-02,-1.48547383800679000e-03,0.8
6.25000000000000000e-02,10.000000,-2.74361232337948013e-01,1.19702459678894257e-03,0.8
1.25000000000000000e-01,10.000000,-7.61899712510367588e-01,-1.58767788010116817e-03,0.8
2.50000000000000000e-01,10.000000,-1.56532616439281935e+00,3.14156237013778572e+00,0.8
1.56250000000000000e-02,15.000000,-5.97913437048486207e-04,2.68389232622290308e-04,0.8
3.12500000000000000e-02,15.000000,-1.82454498131971454e-02,5.45638554478422577e-04,0.8
6.25000000000000000e-02,15.000000,-2.76058608062061728e-01,-7.33250350861247568e-04,0.8
1.25000000000000000e-01,15.000000,-7.60725195445495106e-01,-1.82985219959874712e-03,0.8
2.50000000000000000e-01,15.000000,-1.56496787142128735e+00,-3.14037073391610644e+00,0.8
1.56250000000000000e-02,20.000000,-6.04489524800355671e-04,8.70862428629770591e-04,0.8
3.12500000000000000e-02,20.000000,-1.82180319357140852e-02,1.01729598855282433e-03,0.8
6.25000000000000000e-02,20.000000,-2.78368111652215533e-01,-3.87270451410515193e-04,0.8
1.25000000000000000e-01,20.000000,-7.59942728348324215e-01,-1.14676010162950703e-03,0.8
2.50000000000000000e-01,20.000000,-1.56590750252550248e+00,3.13868321490183533e+00,0.8
1.56250000000000000e-02,25.000000,-6.96672739493073290e-04,-5.51414781449377500e-04,0.8
3.12500000000000000e-02,25.000000,-1.84067623262261504e-02,-1.13246787529908133e-03,0.8
6.25000000000000000e-02,25.000000,-2.81299456154027072e-01,1.81083201989107323e-03,0.8
1.25000000000000000e-01,25.000000,-7.59302797096264026e-01,-1.27269641813665402e-03,0.8
2.50000000000000000e-01,25.000000,-1.57002216250844917e+00,3.13927337896978553e+00,0.8
1.56250000000000000e-02,30.000000,-8.56371461013541446e-04,-1.26323425090779651e-03,0.8
3.12500000000000000e-02,30.000000,-1.85898317692565485e-02,4.92966780359260781e-04,0.8
6.25000000000000000e-02,30.000000,-2.83590459761742963e-01,1.28627151738136547e-03,0.8
1.25000000000000000e-01,30.000000,-7.58893669123995362e-01,1.81204273521551329e-03,0.8
2.50000000000000000e-01,30.000000,-1.57027628491015792e+00,3.13956129247906102e+00,0.8
1.56250000000000000e-02,35.000000,-7.71278291630275725e-04,1.59355861112153718e-04,0.8
3.12500000000000000e-02,35.000000,-1.89049166668389113e-02,-2.70729594660945594e-03,0.8
6.25000000000000000e-02,35.000000,-2.85396542616062399e-01,-1.73158402557049840e-03,0.8
1.25000000000000000e-01,35.000000,-7.58090004649550009e-01,-4.32398355867391615e-05,0.8
2.50000000000000000e-01,35.000000,-1.56756381781139420e+00,3.14042489975793604e+00,0.8
1.56250000000000000e-02,40.000000,-6.48020961795253703e-04,5.97739883438919151e-05,0.8
3.12500000000000000e-02,40.000000,-1.90123077286633857e-02,-1.00822520859633613e-03,0.8
6.25000000000000000e-02,40.000000,-2.86862643042986754e-01,1.40593693683266352e-03,0.8
1.25000000000000000e-01,40.000000,-7.57122271106501321e-01,-1.76511189616590514e-03,0.8
2.50000000000000000e-01,40.000000,-1.56974762631344156e+00,3.13628481048843533e+00,0.8
1.56250000000000000e-02,45.000000,-6.44616546313342420e-04,-5.91729029655319039e-04,0.8
3.12500000000000000e-02,45.000000,-1.87769112372579150e-02,-2.09362228504428316e-03,0.8
6.25000000000000000e-02,45.000000,-2.87181028641002478e-01,9.35355614877231289e-04,0.8
1.25000000000000000e-01,45.000000,-7.56711877382885811e-01,1.69768667200509427e-03,0.8
2.50000000000000000e-01,45.000000,-1.56902249336108035e+00,9.05975789370572215e-04,0.8
1.56250000000000000e-02,50.000000,-7.77998498433171704e-04,5.32401189319742230e-04,0.8
3.12500000000000000e-02,50.000000,-1.87011879486251587e-02,2.27990144506851067e-03,0.8
6.25000000000000000e-02,50.000000,-2.86935006889450062e-01,2.79004480808531241e-04,0.8
1.25000000000000000e-01,50.000000,-7.57112778664048580e-01,4.16359218688988619e-04,0.8
2.50000000000000000e-01,50.000000,-1.56975054707537365e+00,3.13895749926255618e+00,0.8
1.56250000000000000e-02,55.000000,-8.48307531877992571e-04,-7.47347086070604405e-04,0.8
3.12500000000000000e-02,55.000000,-1.90594028807774818e-02,-6.08751096614845721e-04,0.8
6.25000000000000000e-02,55.000000,-2.85621589566490419e-01,-1.83272178692028831e-03,0.8
1.25000000000000000e-01,55.000000,-7.58095913321462533e-01,5.17385582599061422e-05,0.8
2.50000000000000000e-01,55.000000,-1.56756183658527926e+00,-3.14140498173991300e+00,0.8
1.56250000000000000e-02,60.000000,-5.57813820805497240e-04,-2.15592402336373112e-04,0.8
3.12500000000000000e-02,60.000000,-1.85389761557375188e-02,1.06746105641075673e-03,0.8
6.25000000000000000e-02,60.000000,-2.83848804997849036e-01,5.40779328797036385e-04,0.8
1.25000000000000000e-01,60.000000,-7.58865038098831324e-01,5.14652568662121723e-04,0.8
2.50000000000000000e-01,60.000000,-1.57027556689690817e+00,-3.13822259131328352e+00,0.8
1.56250000000000000e-02,65.000000,-6.32002141715673482e-04,-2.72095663387261766e-04,0.8
3.12500000000000000e-02,65.000000,-1.84658944797499169e-02,-8.87725355420698747e-04,0.8
6.25000000000000000e-02,65.000000,-2.81326815023253851e-01,2.84320067638788032e-04,0.8
1.25000000000000000e-01,65.000000,-7.59356467332833573e-01,4.96078181074999236e-04,0.8
2.50000000000000000e-01,65.000000,-1.57002076071749253e+00,-3.13875481518452037e+00,0.8
1.56250000000000000e-02,70.000000,-6.50490717937851626e-04,-7.80695210193194100e-04,0.8
3.12500000000000000e-02,70.000000,-1.87894954145616244e-02,3.00582511024494181e-04,0.8
6.25000000000000000e-02,70.000000,-2.78246454286657063e-01,4.95309276320021752e-04,0.8
1.25000000000000000e-01,70.000000,-7.59896000014253614e-01,4.25824574042721338e-04,0.8
2.50000000000000000e-01,70.000000,-1.56589037243264362e+00,3.13989842703653999e+00,0.8
1.56250000000000000e-02,75.000000,-3.73782156243673835e-04,2.05663793028154629e-03,0.8
3.12500000000000000e-02,75.000000,-1.76417834501744197e-02,-9.63813089849274718e-05,0.8
6.25000000000000000e-02,75.000000,-2.76064945913853166e-01,-2.21944531236140108e-04,0.8
1.25000000000000000e-01,75.000000,-7.60841092219522563e-01,1.89297275640321061e-04,0.8
2.50000000000000000e-01,75.000000,-1.56496662494619732e+00,-3.14077587716591911e+00,0.8
1.56250000000000000e-02,80.000000,-7.72602393406596200e-04,-1.10809560830826825e-03,0.8
3.12500000000000000e-02,80.000000,-1.77168549073219439e-02,1.08228710255708904e-03,0.8
6.25000000000000000e-02,80.000000,-2.73987051053798447e-01,1.16308778052154338e-03,0.8
1.25000000000000000e-01,80.000000,-7.61953635593822676e-01,2.04679426473441950e-03,0.8
2.50000000000000000e-01,80.000000,-1.56531311869076850e+00,-3.14095544492256540e+00,0.8
1.56250000000000000e-02,85.000000,-8.10511633589555691e-04,-9.16757418742975005e-05,0.8
3.12500000000000000e-02,85.000000,-1.75071571465730269e-02,1.96285429243658882e-06,0.8
6.25000000000000000e-02,85.000000,-2.72780207357816329e-01,1.67939815873463516e-03,0.8
1.25000000000000000e-01,85.000000,-7.62800347365825582e-01,-9.50403440578284631e-05,0.8
2.50000000000000000e-01,85.000000,-1.56395805457733839e+00,3.14016664644777155e+00,0.8
1.56250000000000000e-02,90.000000,-8.86164469421399370e-04,4.95351975958513435e-04,0.8
3.12500000000000000e-02,90.000000,-1.68288260908997234e-02,2.50815445917584867e-03,0.8
6.25000000000000000e-02,90.000000,-2.72170011747829621e-01,3.41666959702280337e-05,0.8
1.25000000000000000e-01,90.000000,-7.63051462317966056e-01,1.58857463074646432e-04,0.8
2.50000000000000000e-01,90.000000,-1.56313313399266085e+00,3.14078906407932745e+00,0.8
1.56250000000000000e-02,95.000000,-7.96104635572392194e-04,-9.74585648692460893e-04,0.8
3.12500000000000000e-02,95.000000,-1.74360891234415227e-02,-3.09938210900639888e-04,0.8
6.25000000000000000e-02,95.000000,-2.72745658921220158e-01,2.25028226727896907e-03,0.8
1.25000000000000000e-01,95.000000,-7.62773965167439227e-01,1.64400622457705481e-03,0.8
2.50000000000000000e-01,95.000000,-1.56396321875722077e+00,3.13963278623397279e+00,0.8
1.56250000000000000e-02,100.000000,-6.38698597350675912e-04,1.65118219687210299e-03,0.8
3.12500000000000000e-02,100.000000,-1.71393364847930441e-02,1.19984278732720995e-03,0.8
6.25000000000000000e-02,100.000000,-2.74238898045822854e-01,-8.99970179037090645e-04,0.8
1.25000000000000000e-01,100.000000,-7.61919643005894764e-01,-3.19266094332792960e-03,0.8
2.50000000000000000e-01,100.000000,-1.56532117177077756e+00,3.14066067119501291e+00,0.8
1.56250000000000000e-02,105.000000,-8.30304833302805689e-04,1.09245315582828795e-03,0.8
3.12500000000000000e-02,105.000000,-1.81236330517203781e-02,-2.46048020651024046e-03,0.8
6.25000000000000000e-02,105.000000,-2.75951077891473440e-01,-6.25313906405189357e-04,0.8
1.25000000000000000e-01,105.000000,-7.60825309408003969e-01,-6.66374022314286663e-04,0.8
2.50000000000000000e-01,105.000000,-1.56496103981904078e+00,-3.14099463362096509e+00,0.8
1.56250000000000000e-02,110.000000,-6.02640004851953681e-04,4.60079769203591837e-04,0.8
3.12500000000000000e-02,110.000000,-1.83137792149749568e-02,1.07616736082505327e-03,0.8
6.25000000000000000e-02,110.000000,-2.78580484520455363e-01,-1.41513818520166978e-03,0.8
1.25000000000000000e-01,110.000000,-7.59854754892201556e-01,-5.53437729431394132e-04,0.8
2.50000000000000000e-01,110.000000,-1.56589394907386326e+00,3.14147667745792170e+00,0.8
1.56250000000000000e-02,115.000000,-9.82925339499590711e-04,3.27503691851305234e-04,0.8
3.12500000000000000e-02,115.000000,-1.83856773789322914e-02,7.88130457397784312e-04,0.8
6.25000000000000000e-02,115.000000,-2.81087508504580363e-01,-1.27500608982256125e-04,0.8
1.25000000000000000e-01,115.000000,-7.59399738411146275e-01,-2.56873987690431349e-03,0.8
2.50000000000000000e-01,115.000000,-1.57002143493926205e+00,3.13994580094413855e+00,0.8
1.56250000000000000e-02,120.000000,-8.50942578879895772e-04,-4.37084675061427674e-04,0.8
3.12500000000000000e-02,120.000000,-1.88765852634059095e-02,6.91699438659210131e-04,0.8
6.25000000000000000e-02,120.000000,-2.83452919408072268e-01,-7.37824878567217013e-04,0.8
1.25000000000000000e-01,120.000000,-7.58847354999738433e-01,-3.71775558926756844e-04,0.8
2.50000000000000000e-01,120.000000,-1.57027681931934526e+00,3.13798428520339012e+00,0.8
1.56250000000000000e-02,125.000000,-5.09915866057406020e-04,-2.06919511822345470e-03,0.8
3.12500000000000000e-02,125.000000,-1.88278201698583725e-02,-1.19677776844495654e-03,0.8
6.25000000000000000e-02,125.000000,-2.85409099626383833e-01,-2.45963211106037249e-04,0.8
1.25000000000000000e-01,125.000000,-7.58053421513973369e-01,1.48081308057523842e-03,0.8
2.50000000000000000e-01,125.000000,-1.56756932342380373e+00,3.14100861357438799e+00,0.8
1.56250000000000000e-02,130.000000,-7.36279756333793611e-04,4.46200850150901829e-04,0.8
3.12500000000000000e-02,130.000000,-1.89835577504050002e-02,-7.58615833285070096e-04,0.8
6.25000000000000000e-02,130.000000,-2.86770306181995727e-01,1.32381106031331797e-03,0.8
1.25000000000000000e-01,130.000000,-7.57133250746276909e-01,9.74258352791856908e-04,0.8
2.50000000000000000e-01,130.000000,-1.56974330854063204e+00,3.13808782898009042e+00,0.8
1.56250000000000000e-02,135.000000,-7.92294763565432048e-04,-9.67865999811579059e-04,0.8
3.12500000000000000e-02,135.000000,-1.92962086210724526e-02,1.77539155330030951e-03,0.8
6.25000000000000000e-02,135.000000,-2.87500818462537500e-01,2.74378446375678209e-04,0.8
1.25000000000000000e-01,135.000000,-7.56652499266595391e-01,8.43034298831035755e-04,0.8
2.50000000000000000e-01,135.000000,-1.56902434826841963e+00,3.10157247464859509e-03,0.8
1.56250000000000000e-02,140.000000,-5.21623082473887667e-04,-1.65268070055013538e-04,0.8
3.12500000000000000e-02,140.000000,-1.88192133849491572e-02,8.59642830022266935e-05,0.8
6.25000000000000000e-02,140.000000,-2.86906761476428962e-01,-1.38918082746730676e-03,0.8
1.25000000000000000e-01,140.000000,-7.57148487283639371e-01,-2.46655876506896021e-03,0.8
2.50000000000000000e-01,140.000000,-1.56975123382382220e+00,3.13794978407764358e+00,0.8
1.56250000000000000e-02,145.000000,-7.19879872729714543e-04,-9.13058800396715498e-04,0.8
3.12500000000000000e-02,145.000000,-1.90929810205873185e-02,3.73555780509349233e-04,0.8
6.25000000000000000e-02,145.000000,-2.85672034061383640e-01,5.93255602217013234e-04,0.8
1.25000000000000000e-01,145.000000,-7.58034088210329360e-01,8.38713789518941155e-04,0.8
2.50000000000000000e-01,145.000000,-1.56757020751191001e+00,3.14154151570327400e+00,0.8
1.56250000000000000e-02,150.000000,-4.68099281982395365e-04,-2.83770612954414858e-03,0.8
3.12500000000000000e-02,150.000000,-1.85997725438496186e-02,-3.48438583072763208e-04,0.8
6.25000000000000000e-02,150.000000,-2.83641093823008561e-01,-3.23709532950866574e-03,0.8
1.25000000000000000e-01,150.000000,-7.58846065230319056e-01,1.30505820384207993e-04,0.8
2.50000000000000000e-01,150.000000,-1.57027491001152475e+00,-3.13679700173797205e+00,0.8
1.56250000000000000e-02,155.000000,-6.48010171402813029e-04,4.06420240679494782e-04,0.8
3.12500000000000000e-02,155.000000,-1.81695705711975852e-02,6.94417608980479883e-04,0.8
6.25000000000000000e-02,155.000000,-2.81175687508161798e-01,1.11119256894287588e-03,0.8
1.25000000000000000e-01,155.000000,-7.59396475239359048e-01,1.19011677882197020e-03,0.8
2.50000000000000000e-01,155.000000,-1.57001752048701881e+00,3.14147340690408505e+00,0.8
1.56250000000000000e-02,160.000000,-6.90614707900993885e-04,-9.21127307283331476e-04,0.8
3.12500000000000000e-02,160.000000,-1.85619237894093236e-02,-2.47671507867641694e-03,0.8
6.25000000000000000e-02,160.000000,-2.78293356254233903e-01,2.07039436267564270e-03,0.8
1.25000000000000000e-01,160.000000,-7.59899917604994091e-01,-1.03912437762021526e-03,0.8
2.50000000000000000e-01,160.000000,-1.56588798612010760e+00,-3.13987913334833291e+00,0.8
1.56250000000000000e-02,165.000000,-7.50278665927250898e-04,2.58130806053191719e-04,0.8
3.12500000000000000e-02,165.000000,-1.76834295001933317e-02,5.10721510895262298e-04,0.8
6.25000000000000000e-02,165.000000,-2.75872573573675839e-01,1.94887551026923234e-04,0.8
1.25000000000000000e-01,165.000000,-7.60821102635506064e-01,-8.30632132107211874e-04,0.8
2.50000000000000000e-01,165.000000,-1.56494253600932809e+00,3.14091477221714754e+00,0.8
1.56250000000000000e-02,170.000000,-4.42979000287335722e-04,-8.55303420291164684e-04,0.8
3.12500000000000000e-02,170.000000,-1.75816913413640585e-02,1.46009465807539485e-03,0.8
6.25000000000000000e-02,170.000000,-2.73965312042608211e-01,9.09189226712570076e-04,0.8
1.25000000000000000e-01,170.000000,-7.61925290343100636e-01,-1.07231457047607392e-03,0.8
2.50000000000000000e-01,170.000000,-1.56532285903779345e+00,3.14141692292773644e+00,0.8
1.56250000000000000e-02,175.000000,-8.28404717112873890e-04,-7.23265828391994603e-04,0.8
3.12500000000000000e-02,175.000000,-1.72330991234907194e-02,-4.09567486156614535e-04,0.8
6.25000000000000000e-02,175.000000,-2.72630372905984575e-01,-1.67483885860519877e-03,0.8
1.25000000000000000e-01,175.000000,-7.62818224741508177e-01,-1.16299722891177737e-04,0.8
2.50000000000000000e-01,175.000000,-1.56397360295235677e+00,3.14083376682010229e+00,0.8
