frequency_cyc_px,orientation_deg,mag_error,phase_error,snr_or_severity
1.56250000000000000e-02,110.000000,-6.74637140625974907e-04,-2.64011033325850519e-04,20 dB
3.12500000000000000e-02,110.000000,-1.80863106774926952e-02,1.77347452383180837e-04,20 dB
6.25000000000000000e-02,110.000000,-2.78493011082875719e-01,-1.44310404916137003e-04,20 dB
1.25000000000000000e-01,110.000000,-7.59915277520434862e-01,-2.66065907125856427e-04,20 dB
2.50000000000000000e-01,110.000000,-1.56589422451692850e+00,-3.14142402468599213e+00,20 dB
1.56250000000000000e-02,115.000000,-7.14788990526682433e-04,4.30752966193992393e-05,20 dB
3.12500000000000000e-02,115.000000,-1.84445847171089139e-02,-4.02642411608145068e-04,20 dB
6.25000000000000000e-02,115.000000,-2.81149610750886347e-01,-1.55310396833474584e-04,20 dB
1.25000000000000000e-01,115.000000,-7.59374203355162813e-01,7.79565293038686491e-05,20 dB
2.50000000000000000e-01,115.000000,-1.57002011314093060e+00,-3.14054359836520547e+00,20 dB
1.56250000000000000e-02,120.000000,-6.93521144301254000e-04,-2.43724390814215042e-04,20 dB
3.12500000000000000e-02,120.000000,-1.87064675610978115e-02,-2.38209993529636677e-04,20 dB
6.25000000000000000e-02,120.000000,-2.83609823530814209e-01,1.18638533601611584e-04,20 dB
1.25000000000000000e-01,120.000000,-7.58869568980708453e-01,1.42504042743407666e-04,20 dB
2.50000000000000000e-01,120.000000,-1.57027430172958105e+00,-3.14043522213493009e+00,20 dB
1.56250000000000000e-02,125.000000,-7.31506691383582153e-04,8.30478299542747322e-05,20 dB
3.12500000000000000e-02,125.000000,-1.88929029325250741e-02,-4.24978177729684603e-04,20 dB
6.25000000000000000e-02,125.000000,-2.85605453578460178e-01,1.96414950940582145e-04,20 dB
1.25000000000000000e-01,125.000000,-7.58053027599438933e-01,-2.46815654088461400e-04,20 dB
2.50000000000000000e-01,125.000000,-1.56757090584124792e+00,3.14157693909877889e+00,20 dB
1.56250000000000000e-02,130.000000,-7.65653376735245250e-04,-2.87754361526726399e-04,20 dB
3.12500000000000000e-02,130.000000,-1.90547363319447105e-02,3.72445125690568091e-04,20 dB
6.25000000000000000e-02,130.000000,-2.86793888228476401e-01,-1.10931159409410895e-04,20 dB
1.25000000000000000e-01,130.000000,-7.57133908862094418e-01,2.37571531505942346e-04,20 dB
2.50000000000000000e-01,130.000000,-1.56974756879296473e+00,-3.14056203276425050e+00,20 dB
1.56250000000000000e-02,135.000000,-7.13605794506924629e-04,2.43679471240820789e-04,20 dB
3.12500000000000000e-02,135.000000,-1.92044469618205260e-02,4.65591383368213485e-04,20 dB
6.25000000000000000e-02,135.000000,-2.87319107669077978e-01,1.57038045822677219e-04,20 dB
1.25000000000000000e-01,135.000000,-7.56716603872010340e-01,-6.89925207585595501e-04,20 dB
2.50000000000000000e-01,135.000000,-1.56902124910991358e+00,2.26815193556717531e-04,20 dB
1.56250000000000000e-02,140.000000,-6.85314933768707557e-04,-9.09295920914487965e-05,20 dB
3.12500000000000000e-02,140.000000,-1.90124570799517223e-02,-4.46115703036653599e-05,20 dB
6.25000000000000000e-02,140.000000,-2.86860885953993394e-01,-5.56533058292174587e-04,20 dB
1.25000000000000000e-01,140.000000,-7.57143871145857239e-01,-1.67660904133004607e-04,20 dB
2.50000000000000000e-01,140.000000,-1.56974718351843801e+00,3.14154423521947290e+00,20 dB
1.56250000000000000e-02,145.000000,-7.18509017959695351e-04,4.26356565922603181e-04,20 dB
3.12500000000000000e-02,145.000000,-1.88889143553771788e-02,-6.35706900293797617e-05,20 dB
6.25000000000000000e-02,145.000000,-2.85575188938397839e-01,-3.56028666492758106e-04,20 dB
1.25000000000000000e-01,145.000000,-7.58059161397192427e-01,2.87953570171417539e-04,20 dB
2.50000000000000000e-01,145.000000,-1.56757374397641147e+00,3.14140019557052330e+00,20 dB
1.56250000000000000e-02,150.000000,-7.27825555047800776e-04,-3.37655579666140682e-04,20 dB
3.12500000000000000e-02,150.000000,-1.87157798233012762e-02,-3.39829898695853672e-04,20 dB
6.25000000000000000e-02,150.000000,-2.83532693632550847e-01,1.73425219558431820e-05,20 dB
1.25000000000000000e-01,150.000000,-7.58857087813232134e-01,2.94344164529114494e-04,20 dB
2.50000000000000000e-01,150.000000,-1.57027365660480989e+00,3.14050767868026703e+00,20 dB
1.56250000000000000e-02,155.000000,-6.62530142528872101e-04,-5.22344033795363316e-04,20 dB
3.12500000000000000e-02,155.000000,-1.83798692981613498e-02,3.28449402573482985e-05,20 dB
6.25000000000000000e-02,155.000000,-2.81174452402173425e-01,-4.61232723107496412e-04,20 dB
1.25000000000000000e-01,155.000000,-7.59372416299578412e-01,-2.96851791735441850e-04,20 dB
2.50000000000000000e-01,155.000000,-1.57002040807293985e+00,-3.14080088285237125e+00,20 dB
1.56250000000000000e-02,160.000000,-6.60830248295982137e-04,4.18187132535052797e-04,20 dB
3.12500000000000000e-02,160.000000,-1.81608800219915933e-02,4.77118155338018823e-04,20 dB
6.25000000000000000e-02,160.000000,-2.78519382959648953e-01,2.19137486232590106e-04,20 dB
1.25000000000000000e-01,160.000000,-7.59910000419433018e-01,8.70823843701629130e-07,20 dB
2.50000000000000000e-01,160.000000,-1.56589264564469532e+00,3.14134220206931580e+00,20 dB
1.56250000000000000e-02,165.000000,-6.63430681209081774e-04,-1.58462629000766242e-04,20 dB
3.12500000000000000e-02,165.000000,-1.78323935427952551e-02,1.04209441872615827e-04,20 dB
6.25000000000000000e-02,165.000000,-2.76073224400477157e-01,5.70703788908222265e-04,20 dB
1.25000000000000000e-01,165.000000,-7.60818279229968697e-01,5.43685043132846602e-04,20 dB
2.50000000000000000e-01,165.000000,-1.56495379946342816e+00,-3.14139439732686210e+00,20 dB
1.56250000000000000e-02,170.000000,-7.19350033079574347e-04,1.84316495078551412e-04,20 dB
3.12500000000000000e-02,170.000000,-1.76817688986268540e-02,4.30596156197005087e-04,20 dB
6.25000000000000000e-02,170.000000,-2.74098147533049785e-01,2.92812588492452619e-04,20 dB
1.25000000000000000e-01,170.000000,-7.61920346549629590e-01,-5.72452885564622704e-04,20 dB
2.50000000000000000e-01,170.000000,-1.56531881071219670e+00,-3.14128043943033397e+00,20 dB
1.56250000000000000e-02,175.000000,-6.63261222913477666e-04,-3.09480334500733534e-04,20 dB
3.12500000000000000e-02,175.000000,-1.74976224540601133e-02,-2.63842396774904842e-04,20 dB
6.25000000000000000e-02,175.000000,-2.72732027160657531e-01,8.10487519764535591e-06,20 dB
1.25000000000000000e-01,175.000000,-7.62777510250916113e-01,5.90260576111667490e-04,20 dB
2.50000000000000000e-01,175.000000,-1.56396676557329006e+00,-3.14146936018162837e+00,20 dB
1.56250000000000000e-02,0.000000,-7.79222632664319792e-04,-1.61005811953440769e-03,10 dB
3.12500000000000000e-02,0.000000,-1.70387282280894947e-02,5.71424864389324938e-04,10 dB
6.25000000000000000e-02,0.000000,-2.72118431012468021e-01,6.67447764757245210e-04,10 dB
1.25000000000000000e-01,0.000000,-7.63086888772721461e-01,1.98541221909831478e-03,10 dB
2.50000000000000000e-01,0.000000,-1.56313672298982853e+00,3.13828384115498871e+00,10 dB
1.56250000000000000e-02,5.000000,-5.44620878410978504e-04,1.38306930286269392e-04,10 dB
3.12500000000000000e-02,5.000000,-1.72212947288843121e-02,6.30711960746044298e-04,10 dB
6.25000000000000000e-02,5.000000,-2.72761162997328388e-01,-8.26306362409212625e-04,10 dB
1.25000000000000000e-01,5.000000,-7.62780311466094374e-01,-6.53669327026484837e-05,10 dB
2.50000000000000000e-01,5.000000,-1.56397466396487728e+00,3.14095638461643123e+00,10 dB
1.56250000000000000e-02,10.000000,-6.02667342217963475e-04,-9.38766671495727678e-04,10 dB
3.12500000000000000e-02,10.000000,-1.75534034340021072e-02,4.48139271310932230e-04,10 dB
6.25000000000000000e-02,10.000000,-2.74073663071941476e-01,-9.58178662913145018e-04,10 dB
1.25000000000000000e-01,10.000000,-7.61892907609694636e-01,6.87780103818091959e-04,10 dB
2.50000000000000000e-01,10.000000,-1.56531547174292496e+00,-3.14156709704587822e+00,10 dB
1.56250000000000000e-02,15.000000,-6.23390833195541783e-04,-3.66557612459850191e-04,10 dB
3.12500000000000000e-02,15.000000,-1.79153998795675562e-02,-1.52118939777512452e-04,10 dB
6.25000000000000000e-02,15.000000,-2.76018990692509680e-01,2.09130085269126909e-04,10 dB
1.25000000000000000e-01,15.000000,-7.60844395457363709e-01,5.19913085878620507e-04,10 dB
2.50000000000000000e-01,15.000000,-1.56495701138105825e+00,3.14089212583330557e+00,10 dB
1.56250000000000000e-02,20.000000,-5.84284240850080350e-04,-8.23135922825457556e-04,10 dB
3.12500000000000000e-02,20.000000,-1.79990526065065548e-02,5.80509950876439973e-04,10 dB
6.25000000000000000e-02,20.000000,-2.78690048967362602e-01,2.43423492795269425e-04,10 dB
1.25000000000000000e-01,20.000000,-7.59958759603592382e-01,7.84089100953622165e-05,10 dB
2.50000000000000000e-01,20.000000,-1.56589304111532224e+00,3.14035266552601744e+00,10 dB
1.56250000000000000e-02,25.000000,-7.55478822395294625e-04,8.06246020298218014e-04,10 dB
3.12500000000000000e-02,25.000000,-1.84822547752871436e-02,1.20113471112759385e-03,10 dB
6.25000000000000000e-02,25.000000,-2.81253603611419378e-01,1.43639010747342866e-03,10 dB
1.25000000000000000e-01,25.000000,-7.59351043681383397e-01,1.08888977099574902e-03,10 dB
2.50000000000000000e-01,25.000000,-1.57001917367430210e+00,3.13441770998307589e+00,10 dB
1.56250000000000000e-02,30.000000,-6.11176598521598335e-04,-6.63788156759714809e-04,10 dB
3.12500000000000000e-02,30.000000,-1.87879427335368998e-02,1.23632916772020707e-03,10 dB
6.25000000000000000e-02,30.000000,-2.83617791597015056e-01,1.37868892910386620e-03,10 dB
1.25000000000000000e-01,30.000000,-7.58885796097769405e-01,5.13264698943416420e-04,10 dB
2.50000000000000000e-01,30.000000,-1.57027557864670597e+00,3.13750476220046703e+00,10 dB
1.56250000000000000e-02,35.000000,-6.93112120037253643e-04,8.61814913524661108e-04,10 dB
3.12500000000000000e-02,35.000000,-1.88493067853036655e-02,9.17961750772633422e-05,10 dB
6.25000000000000000e-02,35.000000,-2.85590084492396756e-01,3.11050198143458800e-03,10 dB
1.25000000000000000e-01,35.000000,-7.58085018387983034e-01,-2.14113364769419334e-03,10 dB
2.50000000000000000e-01,35.000000,-1.56756948321144307e+00,-3.13969332989320282e+00,10 dB
1.56250000000000000e-02,40.000000,-6.43297009644772100e-04,6.47451424041101120e-04,10 dB
3.12500000000000000e-02,40.000000,-1.90236744766765498e-02,3.81697028949190553e-04,10 dB
6.25000000000000000e-02,40.000000,-2.86713270365313633e-01,-2.69849650182951706e-04,10 dB
1.25000000000000000e-01,40.000000,-7.57161598883508868e-01,1.36170256325174321e-03,10 dB
2.50000000000000000e-01,40.000000,-1.56974592590407469e+00,-3.14032859800470376e+00,10 dB
1.56250000000000000e-02,45.000000,-6.41087656676142537e-04,-9.34426454410441920e-04,10 dB
3.12500000000000000e-02,45.000000,-1.89712366449786562e-02,-2.49027274605850835e-05,10 dB
6.25000000000000000e-02,45.000000,-2.87343172364654342e-01,5.14355615181649739e-04,10 dB
1.25000000000000000e-01,45.000000,-7.56725886369016054e-01,-9.75087901699644988e-04,10 dB
2.50000000000000000e-01,45.000000,-1.56902390963102634e+00,4.15609492590895968e-04,10 dB
1.56250000000000000e-02,50.000000,-6.37898079921581096e-04,-3.87829277371132264e-04,10 dB
3.12500000000000000e-02,50.000000,-1.90587725520294515e-02,-9.06871528338015764e-04,10 dB
6.25000000000000000e-02,50.000000,-2.86829013061457805e-01,5.32341094658494995e-04,10 dB
1.25000000000000000e-01,50.000000,-7.57140936508326146e-01,-1.71711824032971805e-04,10 dB
2.50000000000000000e-01,50.000000,-1.56974377875188287e+00,3.14145072208309362e+00,10 dB
1.56250000000000000e-02,55.000000,-8.56192506977479506e-04,5.10058205508645557e-04,10 dB
3.12500000000000000e-02,55.000000,-1.86573072209161583e-02,-8.97431650847657636e-04,10 dB
6.25000000000000000e-02,55.000000,-2.85465638173646008e-01,-1.89432908128672750e-04,10 dB
1.25000000000000000e-01,55.000000,-7.58081315433059677e-01,-9.41932771541864611e-04,10 dB
2.50000000000000000e-01,55.000000,-1.56757497057173412e+00,3.14138602755292773e+00,10 dB
1.56250000000000000e-02,60.000000,-7.36703164722463111e-04,-4.96048354721612128e-04,10 dB
3.12500000000000000e-02,60.000000,-1.85780135765351018e-02,1.18884071416180959e-03,10 dB
6.25000000000000000e-02,60.000000,-2.83588615205835781e-01,-5.77565274655356120e-04,10 dB
1.25000000000000000e-01,60.000000,-7.58890146896759599e-01,-7.08431472548287644e-04,10 dB
2.50000000000000000e-01,60.000000,-1.57027433974405550e+00,-3.13527318909751074e+00,10 dB
1.56250000000000000e-02,65.000000,-7.62882634189901432e-04,9.32216975515043345e-04,10 dB
3.12500000000000000e-02,65.000000,-1.80823087327200149e-02,-7.90366923661522947e-04,10 dB
6.25000000000000000e-02,65.000000,-2.81015300907788146e-01,-6.21857880998000212e-05,10 dB
1.25000000000000000e-01,65.000000,-7.59360695840272659e-01,1.83115821519397315e-03,10 dB
2.50000000000000000e-01,65.000000,-1.57001948310598016e+00,3.13878832374668892e+00,10 dB
1.56250000000000000e-02,70.000000,-6.11317977319822403e-04,-1.26679113650496333e-03,10 dB
3.12500000000000000e-02,70.000000,-1.83386665215732325e-02,9.87148692345840573e-04,10 dB
6.25000000000000000e-02,70.000000,-2.78299770074072972e-01,3.79920071407191529e-05,10 dB
1.25000000000000000e-01,70.000000,-7.59859851518176144e-01,-1.65809354412793653e-04,10 dB
2.50000000000000000e-01,70.000000,-1.56589924419311655e+00,-3.14023069674416178e+00,10 dB
1.56250000000000000e-02,75.000000,-6.51329527422084276e-04,-6.14332669472972270e-05,10 dB
3.12500000000000000e-02,75.000000,-1.79364075287616886e-02,-1.17778807640522842e-03,10 dB
6.25000000000000000e-02,75.000000,-2.75970952683028847e-01,-2.52082727647184868e-03,10 dB
1.25000000000000000e-01,75.000000,-7.60806424986854801e-01,-2.40368488805930980e-04,10 dB
2.50000000000000000e-01,75.000000,-1.56495176362240906e+00,-3.14158606924168815e+00,10 dB
1.56250000000000000e-02,80.000000,-7.90505264254837137e-04,3.20787564036972839e-04,10 dB
3.12500000000000000e-02,80.000000,-1.81502264683333636e-02,-2.36661744510868743e-04,10 dB
6.25000000000000000e-02,80.000000,-2.73933801456657688e-01,-5.92776158762742256e-04,10 dB
1.25000000000000000e-01,80.000000,-7.61921801923287290e-01,6.37184010592317662e-04,10 dB
2.50000000000000000e-01,80.000000,-1.56531720316384360e+00,-3.14090619841687158e+00,10 dB
1.56250000000000000e-02,85.000000,-7.09478254490067406e-04,3.81404884801206379e-04,10 dB
3.12500000000000000e-02,85.000000,-1.75133694552931651e-02,-1.62037052335861631e-05,10 dB
6.25000000000000000e-02,85.000000,-2.73079395243524203e-01,5.52682376789626062e-04,10 dB
1.25000000000000000e-01,85.000000,-7.62775991008951104e-01,5.67835275575134801e-04,10 dB
2.50000000000000000e-01,85.000000,-1.56398598692766488e+00,3.13996672212569727e+00,10 dB
1.56250000000000000e-02,90.000000,-8.56443810680784789e-04,4.56996339236681592e-04,10 dB
3.12500000000000000e-02,90.000000,-1.71979781405290078e-02,1.03175719461390258e-03,10 dB
6.25000000000000000e-02,90.000000,-2.72176310442891978e-01,7.99880612432524174e-04,10 dB
1.25000000000000000e-01,90.000000,-7.63088728051561360e-01,3.82003709148648340e-04,10 dB
2.50000000000000000e-01,90.000000,-1.56313651696872213e+00,3.14023698535394136e+00,10 dB
1.56250000000000000e-02,95.000000,-5.65007191066946302e-04,-9.15124530123989643e-04,10 dB
3.12500000000000000e-02,95.000000,-1.73135473675186391e-02,-1.58557438170259246e-03,10 dB
6.25000000000000000e-02,95.000000,-2.72732878081328123e-01,1.65037615895125001e-03,10 dB
1.25000000000000000e-01,95.000000,-7.62735929404155022e-01,8.84938227203591055e-05,10 dB
2.50000000000000000e-01,95.000000,-1.56396236609438377e+00,3.13999288162101120e+00,10 dB
1.56250000000000000e-02,100.000000,-7.38388698295081025e-04,4.91389993929391977e-04,10 dB
3.12500000000000000e-02,100.000000,-1.76351918134422248e-02,1.31537910178414208e-03,10 dB
6.25000000000000000e-02,100.000000,-2.73945922725883806e-01,8.46260963025535773e-04,10 dB
1.25000000000000000e-01,100.000000,-7.61933907721458414e-01,-6.54068178418398816e-05,10 dB
2.50000000000000000e-01,100.000000,-1.56532002620860955e+00,-3.14084532637134295e+00,10 dB
1.56250000000000000e-02,105.000000,-8.93393103011480560e-04,-1.75934540701305764e-04,10 dB
3.12500000000000000e-02,105.000000,-1.80451193941863763e-02,-2.80060839739526557e-04,10 dB
6.25000000000000000e-02,105.000000,-2.76090503003980858e-01,-5.09191182318957658e-04,10 dB
1.25000000000000000e-01,105.000000,-7.60836451627608046e-01,2.20064100566563781e-03,10 dB
2.50000000000000000e-01,105.000000,-1.56495492990190188e+00,-3.14078964637757085e+00,10 dB
1.56250000000000000e-02,110.000000,-7.68202682319266139e-04,-1.16692266825069169e-03,10 dB
3.12500000000000000e-02,110.000000,-1.79666595916760097e-02,-3.23690406353716043e-04,10 dB
6.25000000000000000e-02,110.000000,-2.78537320515035380e-01,-3.28038023505783372e-04,10 dB
1.25000000000000000e-01,110.000000,-7.59884395753277930e-01,-4.64004404445717000e-04,10 dB
2.50000000000000000e-01,110.000000,-1.56589470565574640e+00,3.13959901044712897e+00,10 dB
1.56250000000000000e-02,115.000000,-5.96214669955949517e-04,-6.13748731665975100e-04,10 dB
3.12500000000000000e-02,115.000000,-1.84161529811685265e-02,9.53620762114582021e-04,10 dB
6.25000000000000000e-02,115.000000,-2.81201630038115047e-01,5.69217661389842533e-04,10 dB
1.25000000000000000e-01,115.000000,-7.59399013113007726e-01,-2.54101656615546290e-04,10 dB
2.50000000000000000e-01,115.000000,-1.57001991757381054e+00,-3.13986104833260571e+00,10 dB
1.56250000000000000e-02,120.000000,-6.75927241026177961e-04,3.83688502872736592e-04,10 dB
3.12500000000000000e-02,120.000000,-1.87475181967121651e-02,-5.83359533003591224e-04,10 dB
6.25000000000000000e-02,120.000000,-2.83584161735789875e-01,-2.15687217768056883e-03,10 dB
1.25000000000000000e-01,120.000000,-7.58822991030821181e-01,3.39274846621329118e-04,10 dB
2.50000000000000000e-01,120.000000,-1.57027653298297643e+00,3.13739703399396319e+00,10 dB
1.56250000000000000e-02,125.000000,-6.73533401289477807e-04,1.57474257962419983e-04,10 dB
3.12500000000000000e-02,125.000000,-1.87556338536442879e-02,2.30008257855907061e-04,10 dB
6.25000000000000000e-02,125.000000,-2.85576145710924378e-01,6.15584195329255124e-04,10 dB
1.25000000000000000e-01,125.000000,-7.58017682234968126e-01,-1.82317227371164847e-04,10 dB
2.50000000000000000e-01,125.000000,-1.56757408887032512e+00,3.14054946524956691e+00,10 dB
1.56250000000000000e-02,130.000000,-6.85945683066235823e-04,-6.70232997654451879e-04,10 dB
3.12500000000000000e-02,130.000000,-1.88243337532126853e-02,-7.21167590653770674e-04,10 dB
6.25000000000000000e-02,130.000000,-2.86790932078997862e-01,-7.22599043291083376e-04,10 dB
1.25000000000000000e-01,130.000000,-7.57153282805562156e-01,1.39539807278321604e-04,10 dB
2.50000000000000000e-01,130.000000,-1.56974702967825785e+00,3.13954047372930578e+00,10 dB
1.56250000000000000e-02,135.000000,-7.13506810579939144e-04,3.34447611515464871e-04,10 dB
3.12500000000000000e-02,135.000000,-1.89917508775188093e-02,4.92887090445037757e-04,10 dB
6.25000000000000000e-02,135.000000,-2.87345581662844574e-01,-1.97979460256014761e-04,10 dB
1.25000000000000000e-01,135.000000,-7.56762601024185577e-01,-1.27887028246442824e-03,10 dB
2.50000000000000000e-01,135.000000,-1.56902307592433288e+00,4.43963373155220609e-04,10 dB
1.56250000000000000e-02,140.000000,-7.01475714019614283e-04,1.38259924378836274e-03,10 dB
3.12500000000000000e-02,140.000000,-1.89260322697558381e-02,-1.21027675952234404e-04,10 dB
6.25000000000000000e-02,140.000000,-2.86968445660207294e-01,1.26985337745466609e-04,10 dB
1.25000000000000000e-01,140.000000,-7.57149282209271690e-01,-5.34890182915859214e-04,10 dB
2.50000000000000000e-01,140.000000,-1.56974741387794148e+00,3.13803711576835820e+00,10 dB
1.56250000000000000e-02,145.000000,-5.35392686416613639e-04,8.92097866342922430e-05,10 dB
3.12500000000000000e-02,145.000000,-1.90858577108693195e-02,4.03091801155497365e-05,10 dB
6.25000000000000000e-02,145.000000,-2.85475990345027297e-01,-5.93458120316192606e-04,10 dB
1.25000000000000000e-01,145.000000,-7.58061565540530835e-01,-1.18095144794594376e-03,10 dB
2.50000000000000000e-01,145.000000,-1.56757356379791357e+00,-3.14099977413068743e+00,10 dB
1.56250000000000000e-02,150.000000,-8.93703624373257122e-04,-3.80986494938895248e-04,10 dB
3.12500000000000000e-02,150.000000,-1.85791639187028179e-02,-4.22484717339521865e-05,10 dB
6.25000000000000000e-02,150.000000,-2.83596180734822845e-01,-6.23554726418618088e-04,10 dB
1.25000000000000000e-01,150.000000,-7.58843855143713664e-01,1.30687474435919881e-03,10 dB
2.50000000000000000e-01,150.000000,-1.57027325446366728e+00,-3.13815651174146737e+00,10 dB
1.56250000000000000e-02,155.000000,-7.97055972146271108e-04,1.50554220993548427e-03,10 dB
3.12500000000000000e-02,155.000000,-1.83133314002591474e-02,-2.00308544969018953e-03,10 dB
6.25000000000000000e-02,155.000000,-2.80958818308847835e-01,-7.77876506966812542e-04,10 dB
1.25000000000000000e-01,155.000000,-7.59355687490222198e-01,-1.19221229799570949e-04,10 dB
2.50000000000000000e-01,155.000000,-1.57001824026377368e+00,-3.14062640401086934e+00,10 dB
1.56250000000000000e-02,160.000000,-6.65300568606891352e-04,-8.06942746446104309e-04,10 dB
3.12500000000000000e-02,160.000000,-1.83966230845667156e-02,1.07257261222848399e-04,10 dB
6.25000000000000000e-02,160.000000,-2.78590440195328415e-01,2.16796410086317337e-05,10 dB
1.25000000000000000e-01,160.000000,-7.59918907521786036e-01,2.75420213441179840e-04,10 dB
2.50000000000000000e-01,160.000000,-1.56589339307659747e+00,3.14031646121133878e+00,10 dB
1.56250000000000000e-02,165.000000,-6.95560475995310457e-04,-2.11403279908317643e-05,10 dB
3.12500000000000000e-02,165.000000,-1.77693737720115708e-02,-6.69841722596320466e-04,10 dB
6.25000000000000000e-02,165.000000,-2.76215277069040699e-01,3.42614107371908005e-04,10 dB
1.25000000000000000e-01,165.000000,-7.60837587483731537e-01,-1.00578406290807720e-03,10 dB
2.50000000000000000e-01,165.000000,-1.56494965733916347e+00,-3.14100087279101636e+00,10 dB
1.56250000000000000e-02,170.000000,-7.23781801615253073e-04,-4.38659218446435517e-04,10 dB
3.12500000000000000e-02,170.000000,-1.76471678323974202e-02,-7.55856440443736233e-04,10 dB
6.25000000000000000e-02,170.000000,-2.74091439721615093e-01,-5.58506774530620476e-04,10 dB
1.25000000000000000e-01,170.000000,-7.61887637708193122e-01,-6.72831366221871008e-06,10 dB
2.50000000000000000e-01,170.000000,-1.56531909144933734e+00,3.13999712527476049e+00,10 dB
1.56250000000000000e-02,175.000000,-7.24515028428102115e-04,-8.78772204484068453e-04,10 dB
3.12500000000000000e-02,175.000000,-1.73148817450739512e-02,-7.67868127559800939e-04,10 dB
6.25000000000000000e-02,175.000000,-2.72759382574095710e-01,-1.27536081696444370e-03,10 dB
1.25000000000000000e-01,175.000000,-7.62770020654142789e-01,1.49760260812037416e-04,10 dB
2.50000000000000000e-01,175.000000,-1.56397328371132827e+00,-3.14068796488118629e+00,10 dB
